sentence,model,query_mode,prompt_type,shot_type,context_type,correct
"The bank was quiet that morning, aside from the sound of ducks nearby.",deepseek,api,direct,few,physical_environment,True
"The bank was quiet that morning, aside from the sound of ducks nearby.",deepseek,api,cot,few,physical_environment,True
"They sat on the bank after withdrawing cash, watching the water flow by.",claude,api,direct,few,physical_environment,True
"They sat on the bank after withdrawing cash, watching the water flow by.",claude,api,direct,few,physical_environment,True
"They sat on the bank after withdrawing cash, watching the water flow by.",claude,api,cot,few,physical_environment,True
"They sat on the bank after withdrawing cash, watching the water flow by.",deepseek,api,direct,few,physical_environment,True
"They sat on the bank after withdrawing cash, watching the water flow by.",deepseek,api,cot,few,physical_environment,True
"The bank was quiet that morning, aside from the sound of ducks nearby.",deepseek,api,direct,few,physical_environment,True
"The bank was quiet that morning, aside from the sound of ducks nearby.",deepseek,api,cot,few,physical_environment,True
"They sat on the bank after withdrawing cash, watching the water flow by.",claude,api,cot,few,physical_environment,True
"The bank was quiet that morning, aside from the sound of ducks nearby.",claude,api,direct,few,physical_environment,True
"The bank was quiet that morning, aside from the sound of ducks nearby.",claude,api,direct,few,physical_environment,True
"The bank was quiet that morning, aside from the sound of ducks nearby.",claude,api,cot,few,physical_environment,True
"The bank was quiet that morning, aside from the sound of ducks nearby.",claude,api,cot,few,physical_environment,True
He hesitated to file while reviewing the materials spread across the table.,gpt,api,direct,few,administrative_action,True
He hesitated to file while reviewing the materials spread across the table.,gpt,api,direct,few,administrative_action,True
He hesitated to file while reviewing the materials spread across the table.,gpt,api,cot,few,administrative_action,True
He hesitated to file while reviewing the materials spread across the table.,gpt,api,cot,few,administrative_action,True
He hesitated to file while reviewing the materials spread across the table.,deepseek,api,direct,few,administrative_action,True
He hesitated to file while reviewing the materials spread across the table.,deepseek,api,cot,few,administrative_action,True
He hesitated to file while reviewing the materials spread across the table.,deepseek,api,direct,few,administrative_action,True
He hesitated to file while reviewing the materials spread across the table.,deepseek,api,cot,few,administrative_action,True
He hesitated to file while reviewing the materials spread across the table.,claude,api,direct,few,administrative_action,True
He hesitated to file while reviewing the materials spread across the table.,claude,api,direct,few,administrative_action,True
He hesitated to file while reviewing the materials spread across the table.,claude,api,cot,few,administrative_action,True
He hesitated to file while reviewing the materials spread across the table.,claude,api,cot,few,administrative_action,True
He placed the file on the table next to the metal tools.,gpt,api,direct,few,physical_tool_use,True
He placed the file on the table next to the metal tools.,gpt,api,direct,few,physical_tool_use,True
He placed the file on the table next to the metal tools.,gpt,api,cot,few,physical_tool_use,True
He placed the file on the table next to the metal tools.,gpt,api,cot,few,physical_tool_use,True
He placed the file on the table next to the metal tools.,gpt,api,direct,few,physical_tool_use,True
He placed the file on the table next to the metal tools.,gpt,api,direct,few,physical_tool_use,True
He placed the file on the table next to the metal tools.,gpt,api,cot,few,physical_tool_use,True
He placed the file on the table next to the metal tools.,gpt,api,cot,few,physical_tool_use,True
He placed the file on the table next to the metal tools.,deepseek,api,direct,few,physical_tool_use,True
He placed the file on the table next to the metal tools.,deepseek,api,cot,few,physical_tool_use,True
He placed the file on the table next to the metal tools.,deepseek,api,direct,few,physical_tool_use,True
He placed the file on the table next to the metal tools.,deepseek,api,cot,few,physical_tool_use,True
He placed the file on the table next to the metal tools.,deepseek,api,direct,few,physical_tool_use,True
He placed the file on the table next to the metal tools.,deepseek,api,cot,few,physical_tool_use,True
He placed the file on the table next to the metal tools.,deepseek,api,direct,few,physical_tool_use,True
He placed the file on the table next to the metal tools.,deepseek,api,cot,few,physical_tool_use,True
He placed the file on the table next to the metal tools.,claude,api,direct,few,physical_tool_use,False
He placed the file on the table next to the metal tools.,claude,api,direct,few,physical_tool_use,False
He placed the file on the table next to the metal tools.,claude,api,cot,few,physical_tool_use,True
He placed the file on the table next to the metal tools.,claude,api,cot,few,physical_tool_use,True
He placed the file on the table next to the metal tools.,claude,api,direct,few,physical_tool_use,False
He placed the file on the table next to the metal tools.,claude,api,direct,few,physical_tool_use,False
He placed the file on the table next to the metal tools.,claude,api,cot,few,physical_tool_use,True
He placed the file on the table next to the metal tools.,claude,api,cot,few,physical_tool_use,True
She realized halfway through the pitch that her delivery was far too fast.,gpt,api,direct,few,business_communication,True
She realized halfway through the pitch that her delivery was far too fast.,gpt,api,direct,few,business_communication,True
She realized halfway through the pitch that her delivery was far too fast.,gpt,api,cot,few,business_communication,True
She realized halfway through the pitch that her delivery was far too fast.,gpt,api,cot,few,business_communication,True
"He adjusted his pitch slightly, hoping the crowd would respond better.",gpt,api,direct,few,business_communication,True
"He adjusted his pitch slightly, hoping the crowd would respond better.",gpt,api,direct,few,business_communication,True
"He adjusted his pitch slightly, hoping the crowd would respond better.",gpt,api,cot,few,business_communication,True
"He adjusted his pitch slightly, hoping the crowd would respond better.",gpt,api,cot,few,business_communication,True
She realized halfway through the pitch that her delivery was far too fast.,deepseek,api,direct,few,business_communication,True
She realized halfway through the pitch that her delivery was far too fast.,deepseek,api,cot,few,business_communication,True
"He adjusted his pitch slightly, hoping the crowd would respond better.",deepseek,api,direct,few,business_communication,True
"He adjusted his pitch slightly, hoping the crowd would respond better.",deepseek,api,cot,few,business_communication,True
She realized halfway through the pitch that her delivery was far too fast.,deepseek,api,direct,few,business_communication,True
She realized halfway through the pitch that her delivery was far too fast.,deepseek,api,cot,few,business_communication,True
"He adjusted his pitch slightly, hoping the crowd would respond better.",deepseek,api,direct,few,business_communication,True
"He adjusted his pitch slightly, hoping the crowd would respond better.",deepseek,api,cot,few,business_communication,True
She realized halfway through the pitch that her delivery was far too fast.,claude,api,direct,few,business_communication,True
She realized halfway through the pitch that her delivery was far too fast.,claude,api,direct,few,business_communication,True
She realized halfway through the pitch that her delivery was far too fast.,claude,api,cot,few,business_communication,True
She realized halfway through the pitch that her delivery was far too fast.,claude,api,cot,few,business_communication,True
"He adjusted his pitch slightly, hoping the crowd would respond better.",claude,api,direct,few,business_communication,True
"He adjusted his pitch slightly, hoping the crowd would respond better.",claude,api,direct,few,business_communication,True
"He adjusted his pitch slightly, hoping the crowd would respond better.",claude,api,cot,few,business_communication,True
"He adjusted his pitch slightly, hoping the crowd would respond better.",claude,api,cot,few,business_communication,True
It was a curveball pitch that nobody in the room was prepared to handle.,gpt,api,direct,few,physical_motion,True
It was a curveball pitch that nobody in the room was prepared to handle.,gpt,api,direct,few,physical_motion,True
It was a curveball pitch that nobody in the room was prepared to handle.,gpt,api,cot,few,physical_motion,True
It was a curveball pitch that nobody in the room was prepared to handle.,gpt,api,cot,few,physical_motion,True
It was a curveball pitch that nobody in the room was prepared to handle.,deepseek,api,direct,few,physical_motion,True
It was a curveball pitch that nobody in the room was prepared to handle.,deepseek,api,cot,few,physical_motion,True
It was a curveball pitch that nobody in the room was prepared to handle.,deepseek,api,direct,few,physical_motion,True
It was a curveball pitch that nobody in the room was prepared to handle.,deepseek,api,cot,few,physical_motion,True
It was a curveball pitch that nobody in the room was prepared to handle.,claude,api,direct,few,physical_motion,True
It was a curveball pitch that nobody in the room was prepared to handle.,claude,api,direct,few,physical_motion,True
It was a curveball pitch that nobody in the room was prepared to handle.,claude,api,cot,few,physical_motion,False
It was a curveball pitch that nobody in the room was prepared to handle.,claude,api,cot,few,physical_motion,False
A small ring was the only thing found near the old bell.,gpt,api,direct,few,personal_adornment,True
A small ring was the only thing found near the old bell.,gpt,api,direct,few,personal_adornment,True
A small ring was the only thing found near the old bell.,gpt,api,cot,few,personal_adornment,True
A small ring was the only thing found near the old bell.,gpt,api,cot,few,personal_adornment,True
A small ring was the only thing found near the old bell.,deepseek,api,direct,few,personal_adornment,True
A small ring was the only thing found near the old bell.,deepseek,api,cot,few,personal_adornment,True
A small ring was the only thing found near the old bell.,deepseek,api,direct,few,personal_adornment,True
A small ring was the only thing found near the old bell.,deepseek,api,cot,few,personal_adornment,True
A small ring was the only thing found near the old bell.,claude,api,direct,few,personal_adornment,True
A small ring was the only thing found near the old bell.,claude,api,direct,few,personal_adornment,True
A small ring was the only thing found near the old bell.,claude,api,cot,few,personal_adornment,True
A small ring was the only thing found near the old bell.,claude,api,cot,few,personal_adornment,True
She noticed a faint ring left behind on the table after the guests departed.,gpt,api,direct,few,spatial_structure,True
She noticed a faint ring left behind on the table after the guests departed.,gpt,api,direct,few,spatial_structure,True
She noticed a faint ring left behind on the table after the guests departed.,gpt,api,cot,few,spatial_structure,True
She noticed a faint ring left behind on the table after the guests departed.,gpt,api,cot,few,spatial_structure,True
She noticed a faint ring left behind on the table after the guests departed.,deepseek,api,direct,few,spatial_structure,True
She noticed a faint ring left behind on the table after the guests departed.,deepseek,api,cot,few,spatial_structure,True
She noticed a faint ring left behind on the table after the guests departed.,deepseek,api,direct,few,spatial_structure,True
She noticed a faint ring left behind on the table after the guests departed.,deepseek,api,cot,few,spatial_structure,True
She noticed a faint ring left behind on the table after the guests departed.,claude,api,direct,few,spatial_structure,True
She noticed a faint ring left behind on the table after the guests departed.,claude,api,direct,few,spatial_structure,True
She noticed a faint ring left behind on the table after the guests departed.,claude,api,cot,few,spatial_structure,True
She noticed a faint ring left behind on the table after the guests departed.,claude,api,cot,few,spatial_structure,True
She noticed the ring fade as soon as the bell stopped echoing.,gpt,api,direct,few,auditory_event,False
She noticed the ring fade as soon as the bell stopped echoing.,gpt,api,direct,few,auditory_event,False
She noticed the ring fade as soon as the bell stopped echoing.,gpt,api,cot,few,auditory_event,True
She noticed the ring fade as soon as the bell stopped echoing.,gpt,api,cot,few,auditory_event,True
She noticed the ring fade as soon as the bell stopped echoing.,deepseek,api,direct,few,auditory_event,True
She noticed the ring fade as soon as the bell stopped echoing.,deepseek,api,cot,few,auditory_event,True
She noticed the ring fade as soon as the bell stopped echoing.,deepseek,api,direct,few,auditory_event,True
She noticed the ring fade as soon as the bell stopped echoing.,deepseek,api,cot,few,auditory_event,True
She noticed the ring fade as soon as the bell stopped echoing.,claude,api,direct,few,auditory_event,True
She noticed the ring fade as soon as the bell stopped echoing.,claude,api,direct,few,auditory_event,True
She noticed the ring fade as soon as the bell stopped echoing.,claude,api,cot,few,auditory_event,True
She noticed the ring fade as soon as the bell stopped echoing.,claude,api,cot,few,auditory_event,True
No one expected the tie to be the most talked-about part of the evening.,gpt,api,direct,few,social_formal,True
No one expected the tie to be the most talked-about part of the evening.,gpt,api,direct,few,social_formal,True
No one expected the tie to be the most talked-about part of the evening.,gpt,api,cot,few,social_formal,True
No one expected the tie to be the most talked-about part of the evening.,gpt,api,cot,few,social_formal,True
No one expected the tie to be the most talked-about part of the evening.,deepseek,api,direct,few,social_formal,True
No one expected the tie to be the most talked-about part of the evening.,deepseek,api,cot,few,social_formal,True
No one expected the tie to be the most talked-about part of the evening.,deepseek,api,direct,few,social_formal,True
No one expected the tie to be the most talked-about part of the evening.,deepseek,api,cot,few,social_formal,True
No one expected the tie to be the most talked-about part of the evening.,claude,api,direct,few,social_formal,True
No one expected the tie to be the most talked-about part of the evening.,claude,api,direct,few,social_formal,True
No one expected the tie to be the most talked-about part of the evening.,claude,api,cot,few,social_formal,True
"Without a secure tie, the boxes used in the presentation would likely fall apart.",gpt,api,direct,few,physical_binding,True
"Without a secure tie, the boxes used in the presentation would likely fall apart.",gpt,api,direct,few,physical_binding,True
"Without a secure tie, the boxes used in the presentation would likely fall apart.",gpt,api,cot,few,physical_binding,True
"Without a secure tie, the boxes used in the presentation would likely fall apart.",gpt,api,cot,few,physical_binding,True
"Without a secure tie, the boxes used in the presentation would likely fall apart.",deepseek,api,direct,few,physical_binding,True
"Without a secure tie, the boxes used in the presentation would likely fall apart.",deepseek,api,cot,few,physical_binding,True
"Without a secure tie, the boxes used in the presentation would likely fall apart.",deepseek,api,direct,few,physical_binding,True
"Without a secure tie, the boxes used in the presentation would likely fall apart.",deepseek,api,cot,few,physical_binding,True
"Without a secure tie, the boxes used in the presentation would likely fall apart.",claude,api,direct,few,physical_binding,True
"Without a secure tie, the boxes used in the presentation would likely fall apart.",claude,api,direct,few,physical_binding,True
"Without a secure tie, the boxes used in the presentation would likely fall apart.",claude,api,cot,few,physical_binding,True
"Without a secure tie, the boxes used in the presentation would likely fall apart.",claude,api,cot,few,physical_binding,True
No one expected the tie to be the most talked-about part of the evening.,claude,api,cot,few,social_formal,False
