sentence,model,query_mode,prompt_type,shot_type,context_type,correct
Extreme flooding has caused the bank to erode over time.,gpt,api,cot,few,physical_environment,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",gpt,api,direct,zero,physical_environment,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",gpt,api,cot,zero,physical_environment,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",gpt,api,direct,few,physical_environment,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",gpt,api,cot,few,physical_environment,1
I went to the bank to apply for a loan.,gpt,api,direct,zero,financial_sense,1
I went to the bank to apply for a loan.,gpt,api,cot,zero,financial_sense,1
I went to the bank to apply for a loan.,gpt,api,direct,few,financial_sense,1
I went to the bank to apply for a loan.,gpt,api,cot,few,financial_sense,1
The bank teller handed me my change.,gpt,api,direct,zero,financial_sense,1
The bank teller handed me my change.,gpt,api,cot,zero,financial_sense,1
The bank teller handed me my change.,gpt,api,direct,few,financial_sense,1
The bank teller handed me my change.,gpt,api,cot,few,financial_sense,1
"Every Friday, I deposit my paycheck in the bank.",gpt,api,direct,zero,financial_sense,1
"Every Friday, I deposit my paycheck in the bank.",gpt,api,cot,zero,financial_sense,1
"Every Friday, I deposit my paycheck in the bank.",gpt,api,direct,few,financial_sense,1
"Every Friday, I deposit my paycheck in the bank.",gpt,api,cot,few,financial_sense,1
Federal law insures your money at the bank.,gpt,api,direct,zero,financial_sense,1
Federal law insures your money at the bank.,gpt,api,cot,zero,financial_sense,1
Federal law insures your money at the bank.,gpt,api,direct,few,financial_sense,1
Federal law insures your money at the bank.,gpt,api,cot,few,financial_sense,1
He adjusted his grip before releasing the pitch toward home plate.,gpt,api,direct,zero,physical_motion,1
He adjusted his grip before releasing the pitch toward home plate.,gpt,api,cot,zero,physical_motion,1
He adjusted his grip before releasing the pitch toward home plate.,gpt,api,direct,few,physical_motion,1
He adjusted his grip before releasing the pitch toward home plate.,gpt,api,cot,few,physical_motion,1
"She practiced her pitch repeatedly, trying to improve both speed and accuracy.",gpt,api,direct,zero,physical_motion,0
"She practiced her pitch repeatedly, trying to improve both speed and accuracy.",gpt,api,cot,zero,physical_motion,1
"She practiced her pitch repeatedly, trying to improve both speed and accuracy.",gpt,api,direct,few,physical_motion,1
"She practiced her pitch repeatedly, trying to improve both speed and accuracy.",gpt,api,cot,few,physical_motion,1
A sudden gust of wind altered the pitch just before it reached the catcher.,gpt,api,direct,zero,physical_motion,1
A sudden gust of wind altered the pitch just before it reached the catcher.,gpt,api,cot,zero,physical_motion,1
A sudden gust of wind altered the pitch just before it reached the catcher.,gpt,api,direct,few,physical_motion,1
A sudden gust of wind altered the pitch just before it reached the catcher.,gpt,api,cot,few,physical_motion,1
"His pitch veered slightly to the left, missing the target by inches.",gpt,api,direct,zero,physical_motion,1
"His pitch veered slightly to the left, missing the target by inches.",gpt,api,cot,zero,physical_motion,1
"His pitch veered slightly to the left, missing the target by inches.",gpt,api,direct,few,physical_motion,1
"His pitch veered slightly to the left, missing the target by inches.",gpt,api,cot,few,physical_motion,1
The startup refined its pitch to better explain the value of the product.,gpt,api,direct,zero,business_communication,1
The startup refined its pitch to better explain the value of the product.,gpt,api,cot,zero,business_communication,1
The startup refined its pitch to better explain the value of the product.,gpt,api,direct,few,business_communication,1
The startup refined its pitch to better explain the value of the product.,gpt,api,cot,few,business_communication,1
"During the meeting, she delivered a clear pitch outlining projected revenue growth.",gpt,api,direct,zero,business_communication,1
"During the meeting, she delivered a clear pitch outlining projected revenue growth.",gpt,api,cot,zero,business_communication,1
"During the meeting, she delivered a clear pitch outlining projected revenue growth.",gpt,api,direct,few,business_communication,1
"During the meeting, she delivered a clear pitch outlining projected revenue growth.",gpt,api,cot,few,business_communication,1
Investors listened carefully as the founder began his pitch.,gpt,api,direct,zero,business_communication,1
Investors listened carefully as the founder began his pitch.,gpt,api,cot,zero,business_communication,1
Investors listened carefully as the founder began his pitch.,gpt,api,direct,few,business_communication,1
Investors listened carefully as the founder began his pitch.,gpt,api,cot,few,business_communication,1
"After feedback from mentors, the team revised the pitch before presenting again.",gpt,api,direct,zero,business_communication,1
"After feedback from mentors, the team revised the pitch before presenting again.",gpt,api,cot,zero,business_communication,1
"After feedback from mentors, the team revised the pitch before presenting again.",gpt,api,direct,few,business_communication,1
"After feedback from mentors, the team revised the pitch before presenting again.",gpt,api,cot,few,business_communication,1
She slipped the ring onto her finger before leaving the house.,gpt,api,direct,zero,personal_adornment,1
She slipped the ring onto her finger before leaving the house.,gpt,api,cot,zero,personal_adornment,1
She slipped the ring onto her finger before leaving the house.,gpt,api,direct,few,personal_adornment,1
She slipped the ring onto her finger before leaving the house.,gpt,api,cot,few,personal_adornment,1
The antique ring was displayed under glass at the museum.,gpt,api,direct,zero,personal_adornment,1
The antique ring was displayed under glass at the museum.,gpt,api,cot,zero,personal_adornment,1
The antique ring was displayed under glass at the museum.,gpt,api,direct,few,personal_adornment,1
The antique ring was displayed under glass at the museum.,gpt,api,cot,few,personal_adornment,1
He noticed the ring only after the light caught the stone.,gpt,api,direct,zero,personal_adornment,1
He noticed the ring only after the light caught the stone.,gpt,api,cot,zero,personal_adornment,1
He noticed the ring only after the light caught the stone.,gpt,api,direct,few,personal_adornment,1
He noticed the ring only after the light caught the stone.,gpt,api,cot,few,personal_adornment,1
The ring had been passed down through several generations.,gpt,api,direct,zero,personal_adornment,1
The ring had been passed down through several generations.,gpt,api,cot,zero,personal_adornment,1
The ring had been passed down through several generations.,gpt,api,direct,few,personal_adornment,1
The ring had been passed down through several generations.,gpt,api,cot,few,personal_adornment,1
A sudden ring echoed through the quiet hallway.,gpt,api,direct,zero,auditory_event,1
A sudden ring echoed through the quiet hallway.,gpt,api,cot,zero,auditory_event,1
A sudden ring echoed through the quiet hallway.,gpt,api,direct,few,auditory_event,1
A sudden ring echoed through the quiet hallway.,gpt,api,cot,few,auditory_event,1
She paused when she heard a ring coming from the phone.,gpt,api,direct,zero,auditory_event,1
She paused when she heard a ring coming from the phone.,gpt,api,cot,zero,auditory_event,1
She paused when she heard a ring coming from the phone.,gpt,api,direct,few,auditory_event,1
She paused when she heard a ring coming from the phone.,gpt,api,cot,few,auditory_event,1
The sharp ring cut through the noise of the crowd.,gpt,api,direct,zero,auditory_event,1
The sharp ring cut through the noise of the crowd.,gpt,api,cot,zero,auditory_event,1
The sharp ring cut through the noise of the crowd.,gpt,api,direct,few,auditory_event,1
The sharp ring cut through the noise of the crowd.,gpt,api,cot,few,auditory_event,1
Everyone turned at the ring that signaled the end of class.,gpt,api,direct,zero,auditory_event,1
Everyone turned at the ring that signaled the end of class.,gpt,api,cot,zero,auditory_event,1
Everyone turned at the ring that signaled the end of class.,gpt,api,direct,few,auditory_event,1
Everyone turned at the ring that signaled the end of class.,gpt,api,cot,few,auditory_event,1
A ring of stones surrounded the fire pit.,gpt,api,direct,zero,spatial_structure,1
A ring of stones surrounded the fire pit.,gpt,api,cot,zero,spatial_structure,1
A ring of stones surrounded the fire pit.,gpt,api,direct,few,spatial_structure,1
A ring of stones surrounded the fire pit.,gpt,api,cot,few,spatial_structure,1
The trees formed a ring around the clearing.,gpt,api,direct,zero,spatial_structure,1
The trees formed a ring around the clearing.,gpt,api,cot,zero,spatial_structure,1
The trees formed a ring around the clearing.,gpt,api,direct,few,spatial_structure,1
The trees formed a ring around the clearing.,gpt,api,cot,few,spatial_structure,1
A dark ring appeared around the stain after it dried.,gpt,api,direct,zero,spatial_structure,1
A dark ring appeared around the stain after it dried.,gpt,api,cot,zero,spatial_structure,1
A dark ring appeared around the stain after it dried.,gpt,api,direct,few,spatial_structure,1
A dark ring appeared around the stain after it dried.,gpt,api,cot,few,spatial_structure,1
The planet was encircled by a faint ring of dust.,gpt,api,direct,zero,spatial_structure,1
The planet was encircled by a faint ring of dust.,gpt,api,cot,zero,spatial_structure,1
The planet was encircled by a faint ring of dust.,gpt,api,direct,few,spatial_structure,1
The planet was encircled by a faint ring of dust.,gpt,api,cot,few,spatial_structure,1
He straightened his tie before walking into the interview.,gpt,api,direct,zero,social_formal,1
He straightened his tie before walking into the interview.,gpt,api,cot,zero,social_formal,1
He straightened his tie before walking into the interview.,gpt,api,direct,few,social_formal,1
He straightened his tie before walking into the interview.,gpt,api,cot,few,social_formal,1
The silk tie matched the jacket better than the previous one.,gpt,api,direct,zero,social_formal,1
The silk tie matched the jacket better than the previous one.,gpt,api,cot,zero,social_formal,1
The silk tie matched the jacket better than the previous one.,gpt,api,direct,few,social_formal,1
The silk tie matched the jacket better than the previous one.,gpt,api,cot,few,social_formal,1
She bought a new tie as a gift for her father.,gpt,api,direct,zero,social_formal,1
She bought a new tie as a gift for her father.,gpt,api,cot,zero,social_formal,1
She bought a new tie as a gift for her father.,gpt,api,direct,few,social_formal,1
She bought a new tie as a gift for her father.,gpt,api,cot,few,social_formal,1
His tie was loosened after the long ceremony ended.,gpt,api,direct,zero,social_formal,1
His tie was loosened after the long ceremony ended.,gpt,api,cot,zero,social_formal,1
His tie was loosened after the long ceremony ended.,gpt,api,direct,few,social_formal,1
His tie was loosened after the long ceremony ended.,gpt,api,cot,few,social_formal,1
The game ended in a tie after overtime.,gpt,api,direct,zero,competitive_event,1
The game ended in a tie after overtime.,gpt,api,cot,zero,competitive_event,1
The game ended in a tie after overtime.,gpt,api,direct,few,competitive_event,1
The game ended in a tie after overtime.,gpt,api,cot,few,competitive_event,1
Both candidates finished the election in a tie.,gpt,api,direct,zero,competitive_event,1
Both candidates finished the election in a tie.,gpt,api,cot,zero,competitive_event,1
Both candidates finished the election in a tie.,gpt,api,direct,few,competitive_event,1
Both candidates finished the election in a tie.,gpt,api,cot,few,competitive_event,1
The final score resulted in a tie between the teams.,gpt,api,direct,zero,competitive_event,1
The final score resulted in a tie between the teams.,gpt,api,cot,zero,competitive_event,1
The final score resulted in a tie between the teams.,gpt,api,direct,few,competitive_event,1
The final score resulted in a tie between the teams.,gpt,api,cot,few,competitive_event,1
"After hours of debate, the vote produced a tie.",gpt,api,direct,zero,competitive_event,1
"After hours of debate, the vote produced a tie.",gpt,api,cot,zero,competitive_event,1
"After hours of debate, the vote produced a tie.",gpt,api,direct,few,competitive_event,1
"After hours of debate, the vote produced a tie.",gpt,api,cot,few,competitive_event,1
She used a rope to tie the boxes together.,gpt,api,direct,zero,physical_binding,1
She used a rope to tie the boxes together.,gpt,api,cot,zero,physical_binding,1
She used a rope to tie the boxes together.,gpt,api,direct,few,physical_binding,1
She used a rope to tie the boxes together.,gpt,api,cot,few,physical_binding,1
He learned how to tie the knot securely.,gpt,api,direct,zero,physical_binding,1
He learned how to tie the knot securely.,gpt,api,cot,zero,physical_binding,1
He learned how to tie the knot securely.,gpt,api,direct,few,physical_binding,1
He learned how to tie the knot securely.,gpt,api,cot,few,physical_binding,1
They worked together to tie the fence posts in place.,gpt,api,direct,zero,physical_binding,1
They worked together to tie the fence posts in place.,gpt,api,cot,zero,physical_binding,1
They worked together to tie the fence posts in place.,gpt,api,direct,few,physical_binding,1
They worked together to tie the fence posts in place.,gpt,api,cot,few,physical_binding,1
The instructions explained how to tie the cables safely.,gpt,api,direct,zero,physical_binding,1
The instructions explained how to tie the cables safely.,gpt,api,cot,zero,physical_binding,1
The instructions explained how to tie the cables safely.,gpt,api,direct,few,physical_binding,1
The instructions explained how to tie the cables safely.,gpt,api,cot,few,physical_binding,1
He used a file to smooth the sharp edge of the metal.,gpt,api,direct,zero,physical_tool_use,1
He used a file to smooth the sharp edge of the metal.,gpt,api,cot,zero,physical_tool_use,1
He used a file to smooth the sharp edge of the metal.,gpt,api,direct,few,physical_tool_use,1
He used a file to smooth the sharp edge of the metal.,gpt,api,cot,few,physical_tool_use,1
The mechanic reached for a file to remove the burrs.,gpt,api,direct,zero,physical_tool_use,1
The mechanic reached for a file to remove the burrs.,gpt,api,cot,zero,physical_tool_use,1
The mechanic reached for a file to remove the burrs.,gpt,api,direct,few,physical_tool_use,1
The mechanic reached for a file to remove the burrs.,gpt,api,cot,few,physical_tool_use,1
She ran the file across the surface until it was smooth.,gpt,api,direct,zero,physical_tool_use,1
She ran the file across the surface until it was smooth.,gpt,api,cot,zero,physical_tool_use,1
She ran the file across the surface until it was smooth.,gpt,api,direct,few,physical_tool_use,1
She ran the file across the surface until it was smooth.,gpt,api,cot,few,physical_tool_use,1
She decided to file a complaint with the city office.,gpt,api,direct,zero,administrative_action,1
She decided to file a complaint with the city office.,gpt,api,cot,zero,administrative_action,1
She decided to file a complaint with the city office.,gpt,api,direct,few,administrative_action,1
She decided to file a complaint with the city office.,gpt,api,cot,few,administrative_action,1
They will file the paperwork before the deadline.,gpt,api,direct,zero,administrative_action,1
They will file the paperwork before the deadline.,gpt,api,cot,zero,administrative_action,1
They will file the paperwork before the deadline.,gpt,api,direct,few,administrative_action,1
They will file the paperwork before the deadline.,gpt,api,cot,few,administrative_action,1
He plans to file his tax return tomorrow.,gpt,api,direct,zero,administrative_action,1
He plans to file his tax return tomorrow.,gpt,api,cot,zero,administrative_action,1
He plans to file his tax return tomorrow.,gpt,api,direct,few,administrative_action,1
He plans to file his tax return tomorrow.,gpt,api,cot,few,administrative_action,1
She opened the file on her computer to review the report.,gpt,api,direct,zero,digital_record,1
She opened the file on her computer to review the report.,gpt,api,cot,zero,digital_record,1
She opened the file on her computer to review the report.,gpt,api,direct,few,digital_record,1
She opened the file on her computer to review the report.,gpt,api,cot,few,digital_record,1
The lawyer pulled the case file from the cabinet.,gpt,api,direct,zero,physical_record,1
The lawyer pulled the case file from the cabinet.,gpt,api,cot,zero,physical_record,1
The lawyer pulled the case file from the cabinet.,gpt,api,direct,few,physical_record,1
The lawyer pulled the case file from the cabinet.,gpt,api,cot,few,physical_record,1
Each employee has a file stored in the archive room.,gpt,api,direct,zero,physical_record,1
Each employee has a file stored in the archive room.,gpt,api,cot,zero,physical_record,1
Each employee has a file stored in the archive room.,gpt,api,direct,few,physical_record,1
Each employee has a file stored in the archive room.,gpt,api,cot,few,physical_record,1
The fisherman sat quietly on the bank watching the water.,deepseek,manual,direct,zero,physical_environment,1
The fisherman sat quietly on the bank watching the water.,deepseek,manual,cot,zero,physical_environment,1
The fisherman sat quietly on the bank watching the water.,deepseek,manual,direct,few,physical_environment,1
The fisherman sat quietly on the bank watching the water.,deepseek,manual,cot,few,physical_environment,1
Extreme flooding has caused the bank to erode over time.,deepseek,manual,direct,zero,physical_environment,1
Extreme flooding has caused the bank to erode over time.,deepseek,manual,cot,zero,physical_environment,1
Extreme flooding has caused the bank to erode over time.,deepseek,manual,direct,few,physical_environment,1
Extreme flooding has caused the bank to erode over time.,deepseek,manual,cot,few,physical_environment,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",deepseek,manual,direct,zero,physical_environment,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",deepseek,manual,cot,zero,physical_environment,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",deepseek,manual,direct,few,physical_environment,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",deepseek,manual,cot,few,physical_environment,1
I went to the bank to apply for a loan.,deepseek,manual,direct,zero,financial_sense,1
I went to the bank to apply for a loan.,deepseek,manual,cot,zero,financial_sense,1
I went to the bank to apply for a loan.,deepseek,manual,direct,few,financial_sense,1
I went to the bank to apply for a loan.,deepseek,manual,cot,few,financial_sense,1
The bank teller handed me my change.,deepseek,manual,direct,zero,financial_sense,1
The bank teller handed me my change.,deepseek,manual,cot,zero,financial_sense,1
The bank teller handed me my change.,deepseek,manual,direct,few,financial_sense,1
The bank teller handed me my change.,deepseek,manual,cot,few,financial_sense,1
"Every Friday, I deposit my paycheck in the bank.",deepseek,manual,direct,zero,financial_sense,1
"Every Friday, I deposit my paycheck in the bank.",deepseek,manual,cot,zero,financial_sense,1
"Every Friday, I deposit my paycheck in the bank.",deepseek,manual,direct,few,financial_sense,1
"Every Friday, I deposit my paycheck in the bank.",deepseek,manual,cot,few,financial_sense,1
Federal law insures your money at the bank.,deepseek,manual,direct,zero,financial_sense,1
Federal law insures your money at the bank.,deepseek,manual,cot,zero,financial_sense,1
Federal law insures your money at the bank.,deepseek,manual,direct,few,financial_sense,1
Federal law insures your money at the bank.,deepseek,manual,cot,few,financial_sense,1
The fisherman sat quietly on the bank watching the water.,deepseek,manual,direct,zero,physical_environment,1
The fisherman sat quietly on the bank watching the water.,deepseek,manual,cot,zero,physical_environment,1
The fisherman sat quietly on the bank watching the water.,deepseek,manual,direct,few,physical_environment,1
The fisherman sat quietly on the bank watching the water.,deepseek,manual,cot,few,physical_environment,1
Extreme flooding has caused the bank to erode over time.,deepseek,manual,direct,zero,physical_environment,1
Extreme flooding has caused the bank to erode over time.,deepseek,manual,cot,zero,physical_environment,1
Extreme flooding has caused the bank to erode over time.,deepseek,manual,direct,few,physical_environment,1
Extreme flooding has caused the bank to erode over time.,deepseek,manual,cot,few,physical_environment,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",deepseek,manual,direct,zero,physical_environment,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",deepseek,manual,cot,zero,physical_environment,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",deepseek,manual,direct,few,physical_environment,1
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",deepseek,manual,cot,few,physical_environment,1
I went to the bank to apply for a loan.,deepseek,manual,direct,zero,financial_sense,1
I went to the bank to apply for a loan.,deepseek,manual,cot,zero,financial_sense,1
I went to the bank to apply for a loan.,deepseek,manual,direct,few,financial_sense,1
I went to the bank to apply for a loan.,deepseek,manual,cot,few,financial_sense,1
The bank teller handed me my change.,deepseek,manual,direct,zero,financial_sense,1
The bank teller handed me my change.,deepseek,manual,cot,zero,financial_sense,1
The bank teller handed me my change.,deepseek,manual,direct,few,financial_sense,1
The bank teller handed me my change.,deepseek,manual,cot,few,financial_sense,1
"Every Friday, I deposit my paycheck in the bank.",deepseek,manual,direct,zero,financial_sense,1
"Every Friday, I deposit my paycheck in the bank.",deepseek,manual,cot,zero,financial_sense,1
"Every Friday, I deposit my paycheck in the bank.",deepseek,manual,direct,few,financial_sense,1
"Every Friday, I deposit my paycheck in the bank.",deepseek,manual,cot,few,financial_sense,1
Federal law insures your money at the bank.,deepseek,manual,direct,zero,financial_sense,1
Federal law insures your money at the bank.,deepseek,manual,cot,zero,financial_sense,1
Federal law insures your money at the bank.,deepseek,manual,direct,few,financial_sense,1
Federal law insures your money at the bank.,deepseek,manual,cot,few,financial_sense,1
He adjusted his grip before releasing the pitch toward home plate.,deepseek,manual,direct,zero,physical_motion,1
He adjusted his grip before releasing the pitch toward home plate.,deepseek,manual,cot,zero,physical_motion,1
He adjusted his grip before releasing the pitch toward home plate.,deepseek,manual,direct,few,physical_motion,1
He adjusted his grip before releasing the pitch toward home plate.,deepseek,manual,cot,few,physical_motion,1
"She practiced her pitch repeatedly, trying to improve both speed and accuracy.",deepseek,manual,direct,zero,physical_motion,0
"She practiced her pitch repeatedly, trying to improve both speed and accuracy.",deepseek,manual,cot,zero,physical_motion,0
"She practiced her pitch repeatedly, trying to improve both speed and accuracy.",deepseek,manual,direct,few,physical_motion,1
"She practiced her pitch repeatedly, trying to improve both speed and accuracy.",deepseek,manual,cot,few,physical_motion,1
A sudden gust of wind altered the pitch just before it reached the catcher.,deepseek,manual,direct,zero,physical_motion,1
A sudden gust of wind altered the pitch just before it reached the catcher.,deepseek,manual,cot,zero,physical_motion,1
A sudden gust of wind altered the pitch just before it reached the catcher.,deepseek,manual,direct,few,physical_motion,1
A sudden gust of wind altered the pitch just before it reached the catcher.,deepseek,manual,cot,few,physical_motion,1
"His pitch veered slightly to the left, missing the target by inches.",deepseek,manual,direct,zero,physical_motion,1
"His pitch veered slightly to the left, missing the target by inches.",deepseek,manual,cot,zero,physical_motion,1
"His pitch veered slightly to the left, missing the target by inches.",deepseek,manual,direct,few,physical_motion,1
"His pitch veered slightly to the left, missing the target by inches.",deepseek,manual,cot,few,physical_motion,1
The startup refined its pitch to better explain the value of the product.,deepseek,manual,direct,zero,business_communication,1
The startup refined its pitch to better explain the value of the product.,deepseek,manual,cot,zero,business_communication,1
The startup refined its pitch to better explain the value of the product.,deepseek,manual,direct,few,business_communication,1
The startup refined its pitch to better explain the value of the product.,deepseek,manual,cot,few,business_communication,1
"During the meeting, she delivered a clear pitch outlining projected revenue growth.",deepseek,manual,direct,zero,business_communication,1
"During the meeting, she delivered a clear pitch outlining projected revenue growth.",deepseek,manual,cot,zero,business_communication,1
"During the meeting, she delivered a clear pitch outlining projected revenue growth.",deepseek,manual,direct,few,business_communication,1
"During the meeting, she delivered a clear pitch outlining projected revenue growth.",deepseek,manual,cot,few,business_communication,1
Investors listened carefully as the founder began his pitch.,deepseek,manual,direct,zero,business_communication,1
Investors listened carefully as the founder began his pitch.,deepseek,manual,cot,zero,business_communication,1
Investors listened carefully as the founder began his pitch.,deepseek,manual,direct,few,business_communication,1
Investors listened carefully as the founder began his pitch.,deepseek,manual,cot,few,business_communication,1
"After feedback from mentors, the team revised the pitch before presenting again.",deepseek,manual,direct,zero,business_communication,1
"After feedback from mentors, the team revised the pitch before presenting again.",deepseek,manual,cot,zero,business_communication,1
"After feedback from mentors, the team revised the pitch before presenting again.",deepseek,manual,direct,few,business_communication,1
"After feedback from mentors, the team revised the pitch before presenting again.",deepseek,manual,cot,few,business_communication,1
She slipped the ring onto her finger before leaving the house.,deepseek,manual,direct,zero,personal_adornment,1
She slipped the ring onto her finger before leaving the house.,deepseek,manual,cot,zero,personal_adornment,1
She slipped the ring onto her finger before leaving the house.,deepseek,manual,direct,few,personal_adornment,1
She slipped the ring onto her finger before leaving the house.,deepseek,manual,cot,few,personal_adornment,1
The antique ring was displayed under glass at the museum.,deepseek,manual,direct,zero,personal_adornment,1
The antique ring was displayed under glass at the museum.,deepseek,manual,cot,zero,personal_adornment,1
The antique ring was displayed under glass at the museum.,deepseek,manual,direct,few,personal_adornment,1
The antique ring was displayed under glass at the museum.,deepseek,manual,cot,few,personal_adornment,1
He noticed the ring only after the light caught the stone.,deepseek,manual,direct,zero,personal_adornment,1
He noticed the ring only after the light caught the stone.,deepseek,manual,cot,zero,personal_adornment,1
He noticed the ring only after the light caught the stone.,deepseek,manual,direct,few,personal_adornment,1
He noticed the ring only after the light caught the stone.,deepseek,manual,cot,few,personal_adornment,1
The ring had been passed down through several generations.,deepseek,manual,direct,zero,personal_adornment,1
The ring had been passed down through several generations.,deepseek,manual,cot,zero,personal_adornment,1
The ring had been passed down through several generations.,deepseek,manual,direct,few,personal_adornment,1
The ring had been passed down through several generations.,deepseek,manual,cot,few,personal_adornment,1
A sudden ring echoed through the quiet hallway.,deepseek,manual,direct,zero,auditory_event,1
A sudden ring echoed through the quiet hallway.,deepseek,manual,cot,zero,auditory_event,1
A sudden ring echoed through the quiet hallway.,deepseek,manual,direct,few,auditory_event,1
A sudden ring echoed through the quiet hallway.,deepseek,manual,cot,few,auditory_event,1
She paused when she heard a ring coming from the phone.,deepseek,manual,direct,zero,auditory_event,1
She paused when she heard a ring coming from the phone.,deepseek,manual,cot,zero,auditory_event,1
She paused when she heard a ring coming from the phone.,deepseek,manual,direct,few,auditory_event,1
She paused when she heard a ring coming from the phone.,deepseek,manual,cot,few,auditory_event,1
The sharp ring cut through the noise of the crowd.,deepseek,manual,direct,zero,auditory_event,1
The sharp ring cut through the noise of the crowd.,deepseek,manual,cot,zero,auditory_event,1
The sharp ring cut through the noise of the crowd.,deepseek,manual,direct,few,auditory_event,1
The sharp ring cut through the noise of the crowd.,deepseek,manual,cot,few,auditory_event,1
Everyone turned at the ring that signaled the end of class.,deepseek,manual,direct,zero,auditory_event,1
Everyone turned at the ring that signaled the end of class.,deepseek,manual,cot,zero,auditory_event,1
Everyone turned at the ring that signaled the end of class.,deepseek,manual,direct,few,auditory_event,1
Everyone turned at the ring that signaled the end of class.,deepseek,manual,cot,few,auditory_event,1
A ring of stones surrounded the fire pit.,deepseek,manual,direct,zero,spatial_structure,1
A ring of stones surrounded the fire pit.,deepseek,manual,cot,zero,spatial_structure,1
A ring of stones surrounded the fire pit.,deepseek,manual,direct,few,spatial_structure,1
A ring of stones surrounded the fire pit.,deepseek,manual,cot,few,spatial_structure,1
The trees formed a ring around the clearing.,deepseek,manual,direct,zero,spatial_structure,1
The trees formed a ring around the clearing.,deepseek,manual,cot,zero,spatial_structure,1
The trees formed a ring around the clearing.,deepseek,manual,direct,few,spatial_structure,1
The trees formed a ring around the clearing.,deepseek,manual,cot,few,spatial_structure,1
A dark ring appeared around the stain after it dried.,deepseek,manual,direct,zero,spatial_structure,1
A dark ring appeared around the stain after it dried.,deepseek,manual,cot,zero,spatial_structure,1
A dark ring appeared around the stain after it dried.,deepseek,manual,direct,few,spatial_structure,1
A dark ring appeared around the stain after it dried.,deepseek,manual,cot,few,spatial_structure,1
The planet was encircled by a faint ring of dust.,deepseek,manual,direct,zero,spatial_structure,1
The planet was encircled by a faint ring of dust.,deepseek,manual,cot,zero,spatial_structure,1
The planet was encircled by a faint ring of dust.,deepseek,manual,direct,few,spatial_structure,1
The planet was encircled by a faint ring of dust.,deepseek,manual,cot,few,spatial_structure,1
He straightened his tie before walking into the interview.,deepseek,manual,direct,zero,social_formal,1
He straightened his tie before walking into the interview.,deepseek,manual,cot,zero,social_formal,1
He straightened his tie before walking into the interview.,deepseek,manual,direct,few,social_formal,1
He straightened his tie before walking into the interview.,deepseek,manual,cot,few,social_formal,1
The silk tie matched the jacket better than the previous one.,deepseek,manual,direct,zero,social_formal,1
The silk tie matched the jacket better than the previous one.,deepseek,manual,cot,zero,social_formal,1
The silk tie matched the jacket better than the previous one.,deepseek,manual,direct,few,social_formal,1
The silk tie matched the jacket better than the previous one.,deepseek,manual,cot,few,social_formal,1
She bought a new tie as a gift for her father.,deepseek,manual,direct,zero,social_formal,1
She bought a new tie as a gift for her father.,deepseek,manual,cot,zero,social_formal,1
She bought a new tie as a gift for her father.,deepseek,manual,direct,few,social_formal,1
She bought a new tie as a gift for her father.,deepseek,manual,cot,few,social_formal,1
His tie was loosened after the long ceremony ended.,deepseek,manual,direct,zero,social_formal,1
His tie was loosened after the long ceremony ended.,deepseek,manual,cot,zero,social_formal,1
His tie was loosened after the long ceremony ended.,deepseek,manual,direct,few,social_formal,1
His tie was loosened after the long ceremony ended.,deepseek,manual,cot,few,social_formal,1
The game ended in a tie after overtime.,deepseek,manual,direct,zero,competitive_event,1
The game ended in a tie after overtime.,deepseek,manual,cot,zero,competitive_event,1
The game ended in a tie after overtime.,deepseek,manual,direct,few,competitive_event,1
The game ended in a tie after overtime.,deepseek,manual,cot,few,competitive_event,1
Both candidates finished the election in a tie.,deepseek,manual,direct,zero,competitive_event,1
Both candidates finished the election in a tie.,deepseek,manual,cot,zero,competitive_event,1
Both candidates finished the election in a tie.,deepseek,manual,direct,few,competitive_event,1
Both candidates finished the election in a tie.,deepseek,manual,cot,few,competitive_event,1
The final score resulted in a tie between the teams.,deepseek,manual,direct,zero,competitive_event,1
The final score resulted in a tie between the teams.,deepseek,manual,cot,zero,competitive_event,1
The final score resulted in a tie between the teams.,deepseek,manual,direct,few,competitive_event,1
The final score resulted in a tie between the teams.,deepseek,manual,cot,few,competitive_event,1
"After hours of debate, the vote produced a tie.",deepseek,manual,direct,zero,competitive_event,1
"After hours of debate, the vote produced a tie.",deepseek,manual,cot,zero,competitive_event,1
"After hours of debate, the vote produced a tie.",deepseek,manual,direct,few,competitive_event,1
"After hours of debate, the vote produced a tie.",deepseek,manual,cot,few,competitive_event,1
She used a rope to tie the boxes together.,deepseek,manual,direct,zero,physical_binding,1
She used a rope to tie the boxes together.,deepseek,manual,cot,zero,physical_binding,1
