sentence,model,query_mode,prompt_type,shot_type,context_type,correct
The ring had been passed down through several generations.,gpt,api,direct,few,personal_adornment,True
They will file the paperwork before the deadline.,deepseek,api,cot,few,administrative_action,True
They will file the paperwork before the deadline.,deepseek,api,cot,few,administrative_action,True
The ring had been passed down through several generations.,claude,api,direct,few,personal_adornment,True
The ring had been passed down through several generations.,gpt,api,direct,few,personal_adornment,True
He plans to file his tax return tomorrow.,deepseek,api,direct,few,administrative_action,True
He plans to file his tax return tomorrow.,deepseek,api,direct,few,administrative_action,True
The ring had been passed down through several generations.,claude,api,cot,few,personal_adornment,True
The ring had been passed down through several generations.,gpt,api,cot,few,personal_adornment,True
He plans to file his tax return tomorrow.,deepseek,api,cot,few,administrative_action,True
He plans to file his tax return tomorrow.,deepseek,api,cot,few,administrative_action,True
The ring had been passed down through several generations.,claude,api,cot,few,personal_adornment,True
The ring had been passed down through several generations.,gpt,api,cot,few,personal_adornment,True
She opened the file on her computer to review the report.,deepseek,api,direct,few,digital_record,True
She opened the file on her computer to review the report.,deepseek,api,direct,few,digital_record,True
A sudden ring echoed through the quiet hallway.,claude,api,direct,few,auditory_event,True
A sudden ring echoed through the quiet hallway.,gpt,api,direct,few,auditory_event,True
She opened the file on her computer to review the report.,deepseek,api,cot,few,digital_record,True
She opened the file on her computer to review the report.,deepseek,api,cot,few,digital_record,True
A sudden ring echoed through the quiet hallway.,claude,api,direct,few,auditory_event,True
A sudden ring echoed through the quiet hallway.,gpt,api,direct,few,auditory_event,True
The lawyer pulled the case file from the cabinet.,deepseek,api,direct,few,physical_record,True
The lawyer pulled the case file from the cabinet.,deepseek,api,direct,few,physical_record,True
A sudden ring echoed through the quiet hallway.,claude,api,cot,few,auditory_event,True
A sudden ring echoed through the quiet hallway.,gpt,api,cot,few,auditory_event,True
The lawyer pulled the case file from the cabinet.,deepseek,api,cot,few,physical_record,True
The lawyer pulled the case file from the cabinet.,deepseek,api,cot,few,physical_record,True
A sudden ring echoed through the quiet hallway.,claude,api,cot,few,auditory_event,True
A sudden ring echoed through the quiet hallway.,gpt,api,cot,few,auditory_event,True
Each employee has a file stored in the archive room.,deepseek,api,direct,few,physical_record,True
Each employee has a file stored in the archive room.,deepseek,api,direct,few,physical_record,True
She paused when she heard a ring coming from the phone.,claude,api,direct,few,auditory_event,True
She paused when she heard a ring coming from the phone.,gpt,api,direct,few,auditory_event,True
"Every Friday, I deposit my paycheck in the bank.",deepseek,api,direct,few,financial_sense,True
"Every Friday, I deposit my paycheck in the bank.",deepseek,api,direct,few,financial_sense,True
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",claude,api,cot,few,physical_environment,True
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",gpt,api,cot,few,physical_environment,True
Each employee has a file stored in the archive room.,deepseek,api,cot,few,physical_record,True
Each employee has a file stored in the archive room.,deepseek,api,cot,few,physical_record,True
She paused when she heard a ring coming from the phone.,claude,api,direct,few,auditory_event,True
She paused when she heard a ring coming from the phone.,gpt,api,direct,few,auditory_event,True
She paused when she heard a ring coming from the phone.,claude,api,cot,few,auditory_event,True
She paused when she heard a ring coming from the phone.,gpt,api,cot,few,auditory_event,True
She paused when she heard a ring coming from the phone.,claude,api,cot,few,auditory_event,True
She paused when she heard a ring coming from the phone.,gpt,api,cot,few,auditory_event,True
The sharp ring cut through the noise of the crowd.,claude,api,direct,few,auditory_event,True
The sharp ring cut through the noise of the crowd.,gpt,api,direct,few,auditory_event,True
The sharp ring cut through the noise of the crowd.,claude,api,direct,few,auditory_event,True
The sharp ring cut through the noise of the crowd.,gpt,api,direct,few,auditory_event,True
The sharp ring cut through the noise of the crowd.,claude,api,cot,few,auditory_event,True
The sharp ring cut through the noise of the crowd.,gpt,api,cot,few,auditory_event,True
The sharp ring cut through the noise of the crowd.,claude,api,cot,few,auditory_event,True
The sharp ring cut through the noise of the crowd.,gpt,api,cot,few,auditory_event,True
Everyone turned at the ring that signaled the end of class.,claude,api,direct,few,auditory_event,True
Everyone turned at the ring that signaled the end of class.,gpt,api,direct,few,auditory_event,True
Everyone turned at the ring that signaled the end of class.,claude,api,direct,few,auditory_event,True
Everyone turned at the ring that signaled the end of class.,gpt,api,direct,few,auditory_event,True
Everyone turned at the ring that signaled the end of class.,claude,api,cot,few,auditory_event,True
Everyone turned at the ring that signaled the end of class.,gpt,api,cot,few,auditory_event,True
"Every Friday, I deposit my paycheck in the bank.",deepseek,api,cot,few,financial_sense,True
"Every Friday, I deposit my paycheck in the bank.",deepseek,api,cot,few,financial_sense,True
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",claude,api,cot,few,physical_environment,True
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",gpt,api,cot,few,physical_environment,True
Everyone turned at the ring that signaled the end of class.,claude,api,cot,few,auditory_event,True
Everyone turned at the ring that signaled the end of class.,gpt,api,cot,few,auditory_event,True
A ring of stones surrounded the fire pit.,claude,api,direct,few,spatial_structure,True
A ring of stones surrounded the fire pit.,gpt,api,direct,few,spatial_structure,True
A ring of stones surrounded the fire pit.,claude,api,direct,few,spatial_structure,True
A ring of stones surrounded the fire pit.,gpt,api,direct,few,spatial_structure,True
A ring of stones surrounded the fire pit.,claude,api,cot,few,spatial_structure,True
A ring of stones surrounded the fire pit.,gpt,api,cot,few,spatial_structure,True
A ring of stones surrounded the fire pit.,claude,api,cot,few,spatial_structure,True
A ring of stones surrounded the fire pit.,gpt,api,cot,few,spatial_structure,True
The trees formed a ring around the clearing.,claude,api,direct,few,spatial_structure,True
The trees formed a ring around the clearing.,gpt,api,direct,few,spatial_structure,True
The trees formed a ring around the clearing.,claude,api,direct,few,spatial_structure,True
The trees formed a ring around the clearing.,gpt,api,direct,few,spatial_structure,True
The trees formed a ring around the clearing.,claude,api,cot,few,spatial_structure,True
The trees formed a ring around the clearing.,gpt,api,cot,few,spatial_structure,True
The trees formed a ring around the clearing.,claude,api,cot,few,spatial_structure,True
The trees formed a ring around the clearing.,gpt,api,cot,few,spatial_structure,True
A dark ring appeared around the stain after it dried.,claude,api,direct,few,spatial_structure,True
A dark ring appeared around the stain after it dried.,gpt,api,direct,few,spatial_structure,True
I went to the bank to apply for a loan.,claude,api,direct,few,financial_sense,True
Federal law insures your money at the bank.,deepseek,api,direct,few,financial_sense,True
Federal law insures your money at the bank.,deepseek,api,direct,few,financial_sense,True
I went to the bank to apply for a loan.,gpt,api,direct,few,financial_sense,True
A dark ring appeared around the stain after it dried.,claude,api,direct,few,spatial_structure,True
A dark ring appeared around the stain after it dried.,gpt,api,direct,few,spatial_structure,True
A dark ring appeared around the stain after it dried.,claude,api,cot,few,spatial_structure,True
A dark ring appeared around the stain after it dried.,gpt,api,cot,few,spatial_structure,True
A dark ring appeared around the stain after it dried.,claude,api,cot,few,spatial_structure,True
A dark ring appeared around the stain after it dried.,gpt,api,cot,few,spatial_structure,True
The planet was encircled by a faint ring of dust.,claude,api,direct,few,spatial_structure,True
The planet was encircled by a faint ring of dust.,gpt,api,direct,few,spatial_structure,True
The planet was encircled by a faint ring of dust.,claude,api,direct,few,spatial_structure,True
The planet was encircled by a faint ring of dust.,gpt,api,direct,few,spatial_structure,True
The planet was encircled by a faint ring of dust.,claude,api,cot,few,spatial_structure,True
The planet was encircled by a faint ring of dust.,gpt,api,cot,few,spatial_structure,True
The planet was encircled by a faint ring of dust.,claude,api,cot,few,spatial_structure,True
The planet was encircled by a faint ring of dust.,gpt,api,cot,few,spatial_structure,True
He straightened his tie before walking into the interview.,claude,api,direct,few,social_formal,True
He straightened his tie before walking into the interview.,gpt,api,direct,few,social_formal,True
He straightened his tie before walking into the interview.,claude,api,direct,few,social_formal,True
He straightened his tie before walking into the interview.,gpt,api,direct,few,social_formal,True
He straightened his tie before walking into the interview.,claude,api,cot,few,social_formal,True
He straightened his tie before walking into the interview.,gpt,api,cot,few,social_formal,True
I went to the bank to apply for a loan.,claude,api,direct,few,financial_sense,True
Federal law insures your money at the bank.,deepseek,api,cot,few,financial_sense,True
Federal law insures your money at the bank.,deepseek,api,cot,few,financial_sense,True
I went to the bank to apply for a loan.,gpt,api,direct,few,financial_sense,True
He straightened his tie before walking into the interview.,claude,api,cot,few,social_formal,True
He straightened his tie before walking into the interview.,gpt,api,cot,few,social_formal,True
The silk tie matched the jacket better than the previous one.,claude,api,direct,few,social_formal,True
The silk tie matched the jacket better than the previous one.,gpt,api,direct,few,social_formal,True
The silk tie matched the jacket better than the previous one.,claude,api,direct,few,social_formal,True
The silk tie matched the jacket better than the previous one.,gpt,api,direct,few,social_formal,True
The silk tie matched the jacket better than the previous one.,claude,api,cot,few,social_formal,True
The silk tie matched the jacket better than the previous one.,gpt,api,cot,few,social_formal,True
The silk tie matched the jacket better than the previous one.,claude,api,cot,few,social_formal,True
The silk tie matched the jacket better than the previous one.,gpt,api,cot,few,social_formal,True
She bought a new tie as a gift for her father.,claude,api,direct,few,social_formal,True
She bought a new tie as a gift for her father.,gpt,api,direct,few,social_formal,True
She bought a new tie as a gift for her father.,claude,api,direct,few,social_formal,True
She bought a new tie as a gift for her father.,gpt,api,direct,few,social_formal,True
She bought a new tie as a gift for her father.,claude,api,cot,few,social_formal,True
She bought a new tie as a gift for her father.,gpt,api,cot,few,social_formal,True
She bought a new tie as a gift for her father.,claude,api,cot,few,social_formal,True
She bought a new tie as a gift for her father.,gpt,api,cot,few,social_formal,True
His tie was loosened after the long ceremony ended.,claude,api,direct,few,social_formal,True
His tie was loosened after the long ceremony ended.,gpt,api,direct,few,social_formal,True
I went to the bank to apply for a loan.,claude,api,cot,few,financial_sense,True
I went to the bank to apply for a loan.,gpt,api,cot,few,financial_sense,True
The fisherman sat quietly on the bank watching the water.,deepseek,api,direct,few,physical_environment,True
The fisherman sat quietly on the bank watching the water.,deepseek,api,direct,few,physical_environment,True
His tie was loosened after the long ceremony ended.,claude,api,direct,few,social_formal,True
His tie was loosened after the long ceremony ended.,gpt,api,direct,few,social_formal,True
His tie was loosened after the long ceremony ended.,claude,api,cot,few,social_formal,True
His tie was loosened after the long ceremony ended.,gpt,api,cot,few,social_formal,True
His tie was loosened after the long ceremony ended.,claude,api,cot,few,social_formal,True
His tie was loosened after the long ceremony ended.,gpt,api,cot,few,social_formal,True
The game ended in a tie after overtime.,claude,api,direct,few,competitive_event,True
The game ended in a tie after overtime.,gpt,api,direct,few,competitive_event,True
The game ended in a tie after overtime.,claude,api,direct,few,competitive_event,True
The game ended in a tie after overtime.,gpt,api,direct,few,competitive_event,True
The game ended in a tie after overtime.,claude,api,cot,few,competitive_event,True
The game ended in a tie after overtime.,gpt,api,cot,few,competitive_event,True
The game ended in a tie after overtime.,claude,api,cot,few,competitive_event,True
The game ended in a tie after overtime.,gpt,api,cot,few,competitive_event,True
Both candidates finished the election in a tie.,claude,api,direct,few,competitive_event,True
Both candidates finished the election in a tie.,gpt,api,direct,few,competitive_event,True
Both candidates finished the election in a tie.,claude,api,direct,few,competitive_event,True
Both candidates finished the election in a tie.,gpt,api,direct,few,competitive_event,True
Both candidates finished the election in a tie.,claude,api,cot,few,competitive_event,True
Both candidates finished the election in a tie.,gpt,api,cot,few,competitive_event,True
I went to the bank to apply for a loan.,claude,api,cot,few,financial_sense,True
I went to the bank to apply for a loan.,gpt,api,cot,few,financial_sense,True
The fisherman sat quietly on the bank watching the water.,deepseek,api,cot,few,physical_environment,True
The fisherman sat quietly on the bank watching the water.,deepseek,api,cot,few,physical_environment,True
Both candidates finished the election in a tie.,claude,api,cot,few,competitive_event,True
Both candidates finished the election in a tie.,gpt,api,cot,few,competitive_event,True
The final score resulted in a tie between the teams.,claude,api,direct,few,competitive_event,True
The final score resulted in a tie between the teams.,gpt,api,direct,few,competitive_event,True
The final score resulted in a tie between the teams.,claude,api,direct,few,competitive_event,True
The final score resulted in a tie between the teams.,gpt,api,direct,few,competitive_event,True
The final score resulted in a tie between the teams.,claude,api,cot,few,competitive_event,True
The final score resulted in a tie between the teams.,gpt,api,cot,few,competitive_event,True
The final score resulted in a tie between the teams.,claude,api,cot,few,competitive_event,True
The final score resulted in a tie between the teams.,gpt,api,cot,few,competitive_event,True
"After hours of debate, the vote produced a tie.",claude,api,direct,few,competitive_event,True
"After hours of debate, the vote produced a tie.",gpt,api,direct,few,competitive_event,True
"After hours of debate, the vote produced a tie.",claude,api,direct,few,competitive_event,True
"After hours of debate, the vote produced a tie.",gpt,api,direct,few,competitive_event,True
"After hours of debate, the vote produced a tie.",claude,api,cot,few,competitive_event,True
"After hours of debate, the vote produced a tie.",gpt,api,cot,few,competitive_event,True
"After hours of debate, the vote produced a tie.",claude,api,cot,few,competitive_event,True
"After hours of debate, the vote produced a tie.",gpt,api,cot,few,competitive_event,True
She used a rope to tie the boxes together.,claude,api,direct,few,physical_binding,True
She used a rope to tie the boxes together.,gpt,api,direct,few,physical_binding,True
The bank teller handed me my change.,claude,api,direct,few,financial_sense,True
The bank teller handed me my change.,gpt,api,direct,few,financial_sense,True
Extreme flooding has caused the bank to erode over time.,deepseek,api,direct,few,physical_environment,True
Extreme flooding has caused the bank to erode over time.,deepseek,api,direct,few,physical_environment,True
She used a rope to tie the boxes together.,claude,api,direct,few,physical_binding,True
She used a rope to tie the boxes together.,gpt,api,direct,few,physical_binding,True
She used a rope to tie the boxes together.,claude,api,cot,few,physical_binding,True
She used a rope to tie the boxes together.,gpt,api,cot,few,physical_binding,True
She used a rope to tie the boxes together.,claude,api,cot,few,physical_binding,True
She used a rope to tie the boxes together.,gpt,api,cot,few,physical_binding,True
He learned how to tie the knot securely.,claude,api,direct,few,physical_binding,True
He learned how to tie the knot securely.,gpt,api,direct,few,physical_binding,True
He learned how to tie the knot securely.,claude,api,direct,few,physical_binding,True
He learned how to tie the knot securely.,gpt,api,direct,few,physical_binding,True
He learned how to tie the knot securely.,claude,api,cot,few,physical_binding,True
He learned how to tie the knot securely.,gpt,api,cot,few,physical_binding,True
He learned how to tie the knot securely.,claude,api,cot,few,physical_binding,True
He learned how to tie the knot securely.,gpt,api,cot,few,physical_binding,True
They worked together to tie the fence posts in place.,claude,api,direct,few,physical_binding,True
They worked together to tie the fence posts in place.,gpt,api,direct,few,physical_binding,True
They worked together to tie the fence posts in place.,claude,api,direct,few,physical_binding,True
They worked together to tie the fence posts in place.,gpt,api,direct,few,physical_binding,True
They worked together to tie the fence posts in place.,claude,api,cot,few,physical_binding,True
They worked together to tie the fence posts in place.,gpt,api,cot,few,physical_binding,True
The bank teller handed me my change.,claude,api,direct,few,financial_sense,True
The bank teller handed me my change.,gpt,api,direct,few,financial_sense,True
Extreme flooding has caused the bank to erode over time.,deepseek,api,cot,few,physical_environment,True
Extreme flooding has caused the bank to erode over time.,deepseek,api,cot,few,physical_environment,True
They worked together to tie the fence posts in place.,claude,api,cot,few,physical_binding,True
They worked together to tie the fence posts in place.,gpt,api,cot,few,physical_binding,True
The instructions explained how to tie the cables safely.,claude,api,direct,few,physical_binding,True
The instructions explained how to tie the cables safely.,gpt,api,direct,few,physical_binding,True
The instructions explained how to tie the cables safely.,claude,api,direct,few,physical_binding,True
The instructions explained how to tie the cables safely.,gpt,api,direct,few,physical_binding,True
The instructions explained how to tie the cables safely.,claude,api,cot,few,physical_binding,True
The instructions explained how to tie the cables safely.,gpt,api,cot,few,physical_binding,True
The instructions explained how to tie the cables safely.,claude,api,cot,few,physical_binding,True
The instructions explained how to tie the cables safely.,gpt,api,cot,few,physical_binding,True
He used a file to smooth the sharp edge of the metal.,claude,api,direct,few,physical_tool_use,True
He used a file to smooth the sharp edge of the metal.,gpt,api,direct,few,physical_tool_use,True
He used a file to smooth the sharp edge of the metal.,claude,api,direct,few,physical_tool_use,True
He used a file to smooth the sharp edge of the metal.,gpt,api,direct,few,physical_tool_use,True
He used a file to smooth the sharp edge of the metal.,claude,api,cot,few,physical_tool_use,True
He used a file to smooth the sharp edge of the metal.,gpt,api,cot,few,physical_tool_use,True
He used a file to smooth the sharp edge of the metal.,claude,api,cot,few,physical_tool_use,True
He used a file to smooth the sharp edge of the metal.,gpt,api,cot,few,physical_tool_use,True
The mechanic reached for a file to remove the burrs.,claude,api,direct,few,physical_tool_use,True
The mechanic reached for a file to remove the burrs.,gpt,api,direct,few,physical_tool_use,True
The bank teller handed me my change.,claude,api,cot,few,financial_sense,True
The bank teller handed me my change.,gpt,api,cot,few,financial_sense,True
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",deepseek,api,direct,few,physical_environment,True
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",deepseek,api,direct,few,physical_environment,True
The mechanic reached for a file to remove the burrs.,claude,api,direct,few,physical_tool_use,True
The mechanic reached for a file to remove the burrs.,gpt,api,direct,few,physical_tool_use,True
The mechanic reached for a file to remove the burrs.,claude,api,cot,few,physical_tool_use,True
The mechanic reached for a file to remove the burrs.,gpt,api,cot,few,physical_tool_use,True
The mechanic reached for a file to remove the burrs.,claude,api,cot,few,physical_tool_use,True
The mechanic reached for a file to remove the burrs.,gpt,api,cot,few,physical_tool_use,True
She ran the file across the surface until it was smooth.,claude,api,direct,few,physical_tool_use,True
She ran the file across the surface until it was smooth.,gpt,api,direct,few,physical_tool_use,True
She ran the file across the surface until it was smooth.,claude,api,direct,few,physical_tool_use,True
She ran the file across the surface until it was smooth.,gpt,api,direct,few,physical_tool_use,True
She ran the file across the surface until it was smooth.,claude,api,cot,few,physical_tool_use,True
She ran the file across the surface until it was smooth.,gpt,api,cot,few,physical_tool_use,True
She ran the file across the surface until it was smooth.,claude,api,cot,few,physical_tool_use,True
She ran the file across the surface until it was smooth.,gpt,api,cot,few,physical_tool_use,True
She decided to file a complaint with the city office.,claude,api,direct,few,administrative_action,True
She decided to file a complaint with the city office.,gpt,api,direct,few,administrative_action,True
She decided to file a complaint with the city office.,claude,api,direct,few,administrative_action,True
She decided to file a complaint with the city office.,gpt,api,direct,few,administrative_action,True
She decided to file a complaint with the city office.,claude,api,cot,few,administrative_action,True
She decided to file a complaint with the city office.,gpt,api,cot,few,administrative_action,True
The fisherman sat quietly on the bank watching the water.,claude,api,direct,few,physical_environment,True
The fisherman sat quietly on the bank watching the water.,deepseek,api,cot,few,physical_environment,True
The fisherman sat quietly on the bank watching the water.,deepseek,api,cot,few,physical_environment,True
The fisherman sat quietly on the bank watching the water.,gpt,api,direct,few,physical_environment,True
The bank teller handed me my change.,claude,api,cot,few,financial_sense,True
The bank teller handed me my change.,gpt,api,cot,few,financial_sense,True
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",deepseek,api,cot,few,physical_environment,True
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",deepseek,api,cot,few,physical_environment,True
She decided to file a complaint with the city office.,claude,api,cot,few,administrative_action,True
She decided to file a complaint with the city office.,gpt,api,cot,few,administrative_action,True
They will file the paperwork before the deadline.,claude,api,direct,few,administrative_action,True
They will file the paperwork before the deadline.,gpt,api,direct,few,administrative_action,True
They will file the paperwork before the deadline.,claude,api,direct,few,administrative_action,True
They will file the paperwork before the deadline.,gpt,api,direct,few,administrative_action,True
They will file the paperwork before the deadline.,claude,api,cot,few,administrative_action,True
They will file the paperwork before the deadline.,gpt,api,cot,few,administrative_action,True
They will file the paperwork before the deadline.,claude,api,cot,few,administrative_action,True
They will file the paperwork before the deadline.,gpt,api,cot,few,administrative_action,True
He plans to file his tax return tomorrow.,claude,api,direct,few,administrative_action,True
He plans to file his tax return tomorrow.,gpt,api,direct,few,administrative_action,True
He plans to file his tax return tomorrow.,claude,api,direct,few,administrative_action,True
He plans to file his tax return tomorrow.,gpt,api,direct,few,administrative_action,True
He plans to file his tax return tomorrow.,claude,api,cot,few,administrative_action,True
He plans to file his tax return tomorrow.,gpt,api,cot,few,administrative_action,True
He plans to file his tax return tomorrow.,claude,api,cot,few,administrative_action,True
He plans to file his tax return tomorrow.,gpt,api,cot,few,administrative_action,True
She opened the file on her computer to review the report.,claude,api,direct,few,digital_record,True
She opened the file on her computer to review the report.,gpt,api,direct,few,digital_record,True
"Every Friday, I deposit my paycheck in the bank.",claude,api,direct,few,financial_sense,True
I went to the bank to apply for a loan.,deepseek,api,direct,few,financial_sense,True
I went to the bank to apply for a loan.,deepseek,api,direct,few,financial_sense,True
"Every Friday, I deposit my paycheck in the bank.",gpt,api,direct,few,financial_sense,True
She opened the file on her computer to review the report.,claude,api,direct,few,digital_record,True
She opened the file on her computer to review the report.,gpt,api,direct,few,digital_record,True
She opened the file on her computer to review the report.,claude,api,cot,few,digital_record,True
She opened the file on her computer to review the report.,gpt,api,cot,few,digital_record,True
She opened the file on her computer to review the report.,claude,api,cot,few,digital_record,True
She opened the file on her computer to review the report.,gpt,api,cot,few,digital_record,True
The lawyer pulled the case file from the cabinet.,claude,api,direct,few,physical_record,True
The lawyer pulled the case file from the cabinet.,gpt,api,direct,few,physical_record,True
The lawyer pulled the case file from the cabinet.,claude,api,direct,few,physical_record,True
The lawyer pulled the case file from the cabinet.,gpt,api,direct,few,physical_record,True
The lawyer pulled the case file from the cabinet.,claude,api,cot,few,physical_record,True
The lawyer pulled the case file from the cabinet.,gpt,api,cot,few,physical_record,True
The lawyer pulled the case file from the cabinet.,claude,api,cot,few,physical_record,True
The lawyer pulled the case file from the cabinet.,gpt,api,cot,few,physical_record,True
Each employee has a file stored in the archive room.,claude,api,direct,few,physical_record,True
Each employee has a file stored in the archive room.,gpt,api,direct,few,physical_record,True
Each employee has a file stored in the archive room.,claude,api,direct,few,physical_record,True
Each employee has a file stored in the archive room.,gpt,api,direct,few,physical_record,True
Each employee has a file stored in the archive room.,claude,api,cot,few,physical_record,True
Each employee has a file stored in the archive room.,gpt,api,cot,few,physical_record,True
"Every Friday, I deposit my paycheck in the bank.",claude,api,direct,few,financial_sense,True
I went to the bank to apply for a loan.,deepseek,api,cot,few,financial_sense,True
I went to the bank to apply for a loan.,deepseek,api,cot,few,financial_sense,True
"Every Friday, I deposit my paycheck in the bank.",gpt,api,direct,few,financial_sense,True
Each employee has a file stored in the archive room.,claude,api,cot,few,physical_record,True
Each employee has a file stored in the archive room.,gpt,api,cot,few,physical_record,True
"Every Friday, I deposit my paycheck in the bank.",claude,api,cot,few,financial_sense,True
The bank teller handed me my change.,deepseek,api,direct,few,financial_sense,True
The bank teller handed me my change.,deepseek,api,direct,few,financial_sense,True
"Every Friday, I deposit my paycheck in the bank.",gpt,api,cot,few,financial_sense,True
"Every Friday, I deposit my paycheck in the bank.",claude,api,cot,few,financial_sense,True
The bank teller handed me my change.,deepseek,api,cot,few,financial_sense,True
The bank teller handed me my change.,deepseek,api,cot,few,financial_sense,True
"Every Friday, I deposit my paycheck in the bank.",gpt,api,cot,few,financial_sense,True
Federal law insures your money at the bank.,claude,api,direct,few,financial_sense,True
"Every Friday, I deposit my paycheck in the bank.",deepseek,api,direct,few,financial_sense,True
"Every Friday, I deposit my paycheck in the bank.",deepseek,api,direct,few,financial_sense,True
Federal law insures your money at the bank.,gpt,api,direct,few,financial_sense,True
Federal law insures your money at the bank.,claude,api,direct,few,financial_sense,True
"Every Friday, I deposit my paycheck in the bank.",deepseek,api,cot,few,financial_sense,True
"Every Friday, I deposit my paycheck in the bank.",deepseek,api,cot,few,financial_sense,True
Federal law insures your money at the bank.,gpt,api,direct,few,financial_sense,True
Federal law insures your money at the bank.,claude,api,cot,few,financial_sense,True
Federal law insures your money at the bank.,deepseek,api,direct,few,financial_sense,True
Federal law insures your money at the bank.,deepseek,api,direct,few,financial_sense,True
Federal law insures your money at the bank.,gpt,api,cot,few,financial_sense,True
Federal law insures your money at the bank.,claude,api,cot,few,financial_sense,True
Federal law insures your money at the bank.,deepseek,api,cot,few,financial_sense,True
Federal law insures your money at the bank.,deepseek,api,cot,few,financial_sense,True
Federal law insures your money at the bank.,gpt,api,cot,few,financial_sense,True
The fisherman sat quietly on the bank watching the water.,claude,api,direct,few,physical_environment,True
The fisherman sat quietly on the bank watching the water.,gpt,api,direct,few,physical_environment,True
He adjusted his grip before releasing the pitch toward home plate.,deepseek,api,direct,few,physical_motion,True
He adjusted his grip before releasing the pitch toward home plate.,deepseek,api,direct,few,physical_motion,True
The fisherman sat quietly on the bank watching the water.,claude,api,cot,few,physical_environment,True
Extreme flooding has caused the bank to erode over time.,deepseek,api,direct,few,physical_environment,True
Extreme flooding has caused the bank to erode over time.,deepseek,api,direct,few,physical_environment,True
The fisherman sat quietly on the bank watching the water.,gpt,api,cot,few,physical_environment,True
The fisherman sat quietly on the bank watching the water.,claude,api,direct,few,physical_environment,True
The fisherman sat quietly on the bank watching the water.,gpt,api,direct,few,physical_environment,True
He adjusted his grip before releasing the pitch toward home plate.,deepseek,api,cot,few,physical_motion,True
He adjusted his grip before releasing the pitch toward home plate.,deepseek,api,cot,few,physical_motion,True
The fisherman sat quietly on the bank watching the water.,claude,api,cot,few,physical_environment,True
The fisherman sat quietly on the bank watching the water.,gpt,api,cot,few,physical_environment,True
"She practiced her pitch repeatedly, trying to improve both speed and accuracy.",deepseek,api,direct,few,physical_motion,True
"She practiced her pitch repeatedly, trying to improve both speed and accuracy.",deepseek,api,direct,few,physical_motion,True
The fisherman sat quietly on the bank watching the water.,claude,api,cot,few,physical_environment,True
The fisherman sat quietly on the bank watching the water.,gpt,api,cot,few,physical_environment,True
"She practiced her pitch repeatedly, trying to improve both speed and accuracy.",deepseek,api,cot,few,physical_motion,True
"She practiced her pitch repeatedly, trying to improve both speed and accuracy.",deepseek,api,cot,few,physical_motion,True
Extreme flooding has caused the bank to erode over time.,claude,api,direct,few,physical_environment,True
Extreme flooding has caused the bank to erode over time.,gpt,api,direct,few,physical_environment,True
A sudden gust of wind altered the pitch just before it reached the catcher.,deepseek,api,direct,few,physical_motion,True
A sudden gust of wind altered the pitch just before it reached the catcher.,deepseek,api,direct,few,physical_motion,True
Extreme flooding has caused the bank to erode over time.,claude,api,direct,few,physical_environment,True
Extreme flooding has caused the bank to erode over time.,gpt,api,direct,few,physical_environment,True
A sudden gust of wind altered the pitch just before it reached the catcher.,deepseek,api,cot,few,physical_motion,True
A sudden gust of wind altered the pitch just before it reached the catcher.,deepseek,api,cot,few,physical_motion,True
Extreme flooding has caused the bank to erode over time.,claude,api,cot,few,physical_environment,True
Extreme flooding has caused the bank to erode over time.,gpt,api,cot,few,physical_environment,True
"His pitch veered slightly to the left, missing the target by inches.",deepseek,api,direct,few,physical_motion,True
"His pitch veered slightly to the left, missing the target by inches.",deepseek,api,direct,few,physical_motion,True
Extreme flooding has caused the bank to erode over time.,claude,api,cot,few,physical_environment,True
Extreme flooding has caused the bank to erode over time.,gpt,api,cot,few,physical_environment,True
"His pitch veered slightly to the left, missing the target by inches.",deepseek,api,cot,few,physical_motion,True
"His pitch veered slightly to the left, missing the target by inches.",deepseek,api,cot,few,physical_motion,True
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",claude,api,direct,few,physical_environment,True
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",gpt,api,direct,few,physical_environment,True
The startup refined its pitch to better explain the value of the product.,deepseek,api,direct,few,business_communication,True
The startup refined its pitch to better explain the value of the product.,deepseek,api,direct,few,business_communication,True
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",claude,api,direct,few,physical_environment,True
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",gpt,api,direct,few,physical_environment,True
The startup refined its pitch to better explain the value of the product.,deepseek,api,cot,few,business_communication,True
The startup refined its pitch to better explain the value of the product.,deepseek,api,cot,few,business_communication,True
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",claude,api,cot,few,physical_environment,True
"Janice and Steve took their family to a picnic, enjoying the breeze near the bank.",gpt,api,cot,few,physical_environment,True
"During the meeting, she delivered a clear pitch outlining projected revenue growth.",deepseek,api,direct,few,business_communication,True
